countryregion,date,days,confirmed,confirmed_change,deaths,deaths_change,recovered,recovered_change
US,03feb2020,13,11,3,,,,
US,04feb2020,14,11,0,,,,
US,05feb2020,15,11,0,,,,
US,06feb2020,16,11,0,,,,
US,07feb2020,17,11,0,,,,
US,08feb2020,18,11,0,,,,
US,09feb2020,19,11,0,,,3,
US,10feb2020,20,11,0,,,3,0
US,11feb2020,21,12,1,,,3,0
US,12feb2020,22,12,0,,,3,0
US,13feb2020,23,13,1,,,3,0
US,14feb2020,24,13,0,,,3,0
US,15feb2020,25,13,0,,,3,0
US,16feb2020,26,13,0,,,3,0
US,17feb2020,27,13,0,,,3,0
US,18feb2020,28,13,0,,,3,0
US,19feb2020,29,13,0,,,3,0
US,20feb2020,30,13,0,,,3,0
US,21feb2020,31,15,2,,,5,2
US,22feb2020,32,15,0,,,5,0
US,23feb2020,33,15,0,,,5,0
US,24feb2020,34,51,36,,,5,0
US,25feb2020,35,51,0,,,6,1
US,26feb2020,36,57,6,,,6,0
US,27feb2020,37,58,1,,,6,0
US,28feb2020,38,60,2,,,7,1
US,29feb2020,39,68,8,1,,7,0
US,01mar2020,40,74,6,1,0,7,0
US,02mar2020,41,98,24,6,5,7,0
US,03mar2020,42,118,20,7,1,7,0
US,04mar2020,43,149,31,11,4,7,0
US,05mar2020,44,217,68,12,1,7,0
US,06mar2020,45,262,45,14,2,7,0
US,07mar2020,46,402,140,17,3,7,0
US,08mar2020,47,518,116,21,4,7,0
US,09mar2020,48,583,65,22,1,7,0
US,10mar2020,49,959,376,28,6,8,1
US,11mar2020,50,1281,322,36,8,8,0
US,12mar2020,51,1663,382,40,4,12,4
US,13mar2020,52,2179,516,47,7,12,0
US,14mar2020,53,2727,548,54,7,12,0
US,15mar2020,54,3499,772,63,9,12,0
US,16mar2020,55,4632,1133,85,22,17,5
US,17mar2020,56,6421,1789,108,23,17,0
US,18mar2020,57,7783,1362,118,10,105,88
US,19mar2020,58,13747,5964,200,82,121,16
US,20mar2020,59,19273,5526,244,44,147,26
US,21mar2020,60,25600,6327,307,63,176,29
US,22mar2020,61,33276,7676,417,110,178,2
US,23mar2020,62,43847,10571,557,140,178,0
US,24mar2020,63,53740,9893,706,149,348,170
US,25mar2020,64,65778,12038,942,236,361,13
US,26mar2020,65,83836,18058,1209,267,681,320
US,27mar2020,66,101657,17821,1581,372,869,188
US,28mar2020,67,121465,19808,2026,445,1072,203
US,29mar2020,68,140909,19444,2467,441,2665,1593
US,30mar2020,69,161831,20922,2978,511,5644,2979
US,31mar2020,70,188172,26341,3873,895,7024,1380
US,01apr2020,71,213372,25200,4757,884,8474,1450
US,02apr2020,72,243762,30390,5926,1169,9001,527
US,03apr2020,73,275586,31824,7087,1161,9707,706
US,04apr2020,74,308853,33267,8407,1320,14652,4945
US,05apr2020,75,337072,28219,9619,1212,17448,2796
US,06apr2020,76,366667,29595,10783,1164,19581,2133
US,07apr2020,77,396223,29556,12722,1939,21763,2182
US,08apr2020,78,429052,32829,14695,1973,23559,1796
US,09apr2020,79,461437,32385,16478,1783,25410,1851
US,10apr2020,80,496535,35098,18586,2108,28790,3380
US,11apr2020,81,526396,29861,20463,1877,31270,2480
US,12apr2020,82,555313,28917,22020,1557,32988,1718
US,13apr2020,83,580619,25306,23529,1509,43482,10494
Uganda,21mar2020,1,1,,,,,
Uganda,22mar2020,2,1,0,,,,
Uganda,23mar2020,3,9,8,,,,
Uganda,24mar2020,4,9,0,,,,
Uganda,25mar2020,5,14,5,,,,
Uganda,26mar2020,6,14,0,,,,
Uganda,27mar2020,7,23,9,,,,
Uganda,28mar2020,8,30,7,,,,
Uganda,29mar2020,9,33,3,,,,
Uganda,30mar2020,10,33,0,,,,
Uganda,31mar2020,11,44,11,,,,
Uganda,01apr2020,12,44,0,,,,
Uganda,02apr2020,13,45,1,,,,
Uganda,03apr2020,14,48,3,,,,
Uganda,04apr2020,15,48,0,,,,
Uganda,05apr2020,16,52,4,,,,
Uganda,06apr2020,17,52,0,,,,
Uganda,07apr2020,18,52,0,,,,
Uganda,08apr2020,19,53,1,,,,
Uganda,09apr2020,20,53,0,,,,
Uganda,10apr2020,21,53,0,,,,
Uganda,11apr2020,22,53,0,,,4,
Uganda,12apr2020,23,54,1,,,4,0
Uganda,13apr2020,24,54,0,,,7,3
Ukraine,03mar2020,1,1,,,,,
Ukraine,04mar2020,2,1,0,,,,
Ukraine,05mar2020,3,1,0,,,,
Ukraine,06mar2020,4,1,0,,,,
Ukraine,07mar2020,5,1,0,,,,
Ukraine,08mar2020,6,1,0,,,,
Ukraine,09mar2020,7,1,0,,,,
Ukraine,10mar2020,8,1,0,,,,
Ukraine,11mar2020,9,1,0,,,,
Ukraine,12mar2020,10,1,0,,,,
Ukraine,13mar2020,11,3,2,1,,,
Ukraine,14mar2020,12,3,0,1,0,,
Ukraine,15mar2020,13,3,0,1,0,,
Ukraine,16mar2020,14,7,4,1,0,,
Ukraine,17mar2020,15,14,7,2,1,,
Ukraine,18mar2020,16,14,0,2,0,,
Ukraine,19mar2020,17,16,2,2,0,,
Ukraine,20mar2020,18,29,13,3,1,,
Ukraine,21mar2020,19,47,18,3,0,1,
Ukraine,22mar2020,20,73,26,3,0,1,0
Ukraine,23mar2020,21,73,0,3,0,1,0
Ukraine,24mar2020,22,97,24,3,0,1,0
Ukraine,25mar2020,23,145,48,5,2,1,0
Ukraine,26mar2020,24,196,51,5,0,1,0
Ukraine,27mar2020,25,310,114,5,0,5,4
Ukraine,28mar2020,26,356,46,9,4,5,0
Ukraine,29mar2020,27,475,119,10,1,6,1
Ukraine,30mar2020,28,548,73,13,3,8,2
Ukraine,31mar2020,29,645,97,17,4,10,2
Ukraine,01apr2020,30,794,149,20,3,13,3
Ukraine,02apr2020,31,897,103,22,2,19,6
Ukraine,03apr2020,32,1072,175,27,5,22,3
Ukraine,04apr2020,33,1225,153,32,5,25,3
Ukraine,05apr2020,34,1308,83,37,5,28,3
Ukraine,06apr2020,35,1319,11,38,1,28,0
Ukraine,07apr2020,36,1462,143,45,7,28,0
Ukraine,08apr2020,37,1668,206,52,7,35,7
Ukraine,09apr2020,38,1892,224,57,5,45,10
Ukraine,10apr2020,39,2203,311,69,12,61,16
Ukraine,11apr2020,40,2511,308,73,4,79,18
Ukraine,12apr2020,41,2777,266,83,10,89,10
Ukraine,13apr2020,42,3102,325,93,10,97,8
United Arab Emirates,29jan2020,1,4,,,,,
United Arab Emirates,30jan2020,2,4,0,,,,
United Arab Emirates,31jan2020,3,4,0,,,,
United Arab Emirates,01feb2020,4,4,0,,,,
United Arab Emirates,02feb2020,5,5,1,,,,
United Arab Emirates,03feb2020,6,5,0,,,,
United Arab Emirates,04feb2020,7,5,0,,,,
United Arab Emirates,05feb2020,8,5,0,,,,
United Arab Emirates,06feb2020,9,5,0,,,,
United Arab Emirates,07feb2020,10,5,0,,,,
United Arab Emirates,08feb2020,11,7,2,,,,
United Arab Emirates,09feb2020,12,7,0,,,,
United Arab Emirates,10feb2020,13,8,1,,,,
United Arab Emirates,11feb2020,14,8,0,,,,
United Arab Emirates,12feb2020,15,8,0,,,1,
United Arab Emirates,13feb2020,16,8,0,,,1,0
United Arab Emirates,14feb2020,17,8,0,,,1,0
United Arab Emirates,15feb2020,18,8,0,,,3,2
United Arab Emirates,16feb2020,19,9,1,,,4,1
United Arab Emirates,17feb2020,20,9,0,,,4,0
United Arab Emirates,18feb2020,21,9,0,,,4,0
United Arab Emirates,19feb2020,22,9,0,,,4,0
United Arab Emirates,20feb2020,23,9,0,,,4,0
United Arab Emirates,21feb2020,24,9,0,,,4,0
United Arab Emirates,22feb2020,25,13,4,,,4,0
United Arab Emirates,23feb2020,26,13,0,,,4,0
United Arab Emirates,24feb2020,27,13,0,,,4,0
United Arab Emirates,25feb2020,28,13,0,,,4,0
United Arab Emirates,26feb2020,29,13,0,,,4,0
United Arab Emirates,27feb2020,30,13,0,,,4,0
United Arab Emirates,28feb2020,31,19,6,,,5,1
United Arab Emirates,29feb2020,32,21,2,,,5,0
United Arab Emirates,01mar2020,33,21,0,,,5,0
United Arab Emirates,02mar2020,34,21,0,,,5,0
United Arab Emirates,03mar2020,35,27,6,,,5,0
United Arab Emirates,04mar2020,36,27,0,,,5,0
United Arab Emirates,05mar2020,37,29,2,,,5,0
United Arab Emirates,06mar2020,38,29,0,,,5,0
United Arab Emirates,07mar2020,39,45,16,,,7,2
United Arab Emirates,08mar2020,40,45,0,,,7,0
United Arab Emirates,09mar2020,41,45,0,,,7,0
United Arab Emirates,10mar2020,42,74,29,,,12,5
United Arab Emirates,11mar2020,43,74,0,,,17,5
United Arab Emirates,12mar2020,44,85,11,,,17,0
United Arab Emirates,13mar2020,45,85,0,,,17,0
United Arab Emirates,14mar2020,46,85,0,,,17,0
United Arab Emirates,15mar2020,47,98,13,,,23,6
United Arab Emirates,16mar2020,48,98,0,,,23,0
United Arab Emirates,17mar2020,49,98,0,,,23,0
United Arab Emirates,18mar2020,50,113,15,,,26,3
United Arab Emirates,19mar2020,51,140,27,,,31,5
United Arab Emirates,20mar2020,52,140,0,2,,31,0
United Arab Emirates,21mar2020,53,153,13,2,0,38,7
United Arab Emirates,22mar2020,54,153,0,2,0,38,0
United Arab Emirates,23mar2020,55,198,45,2,0,38,0
United Arab Emirates,24mar2020,56,248,50,2,0,45,7
United Arab Emirates,25mar2020,57,333,85,2,0,52,7
United Arab Emirates,26mar2020,58,333,0,2,0,52,0
United Arab Emirates,27mar2020,59,405,72,2,0,52,0
United Arab Emirates,28mar2020,60,468,63,2,0,52,0
United Arab Emirates,29mar2020,61,570,102,3,1,58,6
United Arab Emirates,30mar2020,62,611,41,5,2,61,3
United Arab Emirates,31mar2020,63,664,53,6,1,61,0
United Arab Emirates,01apr2020,64,814,150,8,2,61,0
United Arab Emirates,02apr2020,65,1024,210,8,0,96,35
United Arab Emirates,03apr2020,66,1264,240,9,1,108,12
United Arab Emirates,04apr2020,67,1505,241,10,1,125,17
United Arab Emirates,05apr2020,68,1799,294,10,0,144,19
United Arab Emirates,06apr2020,69,2076,277,11,1,167,23
United Arab Emirates,07apr2020,70,2359,283,12,1,186,19
United Arab Emirates,08apr2020,71,2659,300,12,0,239,53
United Arab Emirates,09apr2020,72,2990,331,14,2,268,29
United Arab Emirates,10apr2020,73,3360,370,16,2,418,150
United Arab Emirates,11apr2020,74,3736,376,20,4,588,170
United Arab Emirates,12apr2020,75,4123,387,22,2,680,92
United Arab Emirates,13apr2020,76,4521,398,25,3,852,172
United Kingdom,31jan2020,1,2,,,,,
United Kingdom,01feb2020,2,2,0,,,,
United Kingdom,02feb2020,3,2,0,,,,
United Kingdom,03feb2020,4,2,0,,,,
United Kingdom,04feb2020,5,2,0,,,,
United Kingdom,05feb2020,6,2,0,,,,
United Kingdom,06feb2020,7,2,0,,,,
United Kingdom,07feb2020,8,3,1,,,,
United Kingdom,08feb2020,9,3,0,,,,
United Kingdom,09feb2020,10,3,0,,,,
United Kingdom,10feb2020,11,8,5,,,,
United Kingdom,11feb2020,12,8,0,,,,
United Kingdom,12feb2020,13,9,1,,,1,
United Kingdom,13feb2020,14,9,0,,,1,0
United Kingdom,14feb2020,15,9,0,,,1,0
United Kingdom,15feb2020,16,9,0,,,1,0
United Kingdom,16feb2020,17,9,0,,,8,7
United Kingdom,17feb2020,18,9,0,,,8,0
United Kingdom,18feb2020,19,9,0,,,8,0
United Kingdom,19feb2020,20,9,0,,,8,0
United Kingdom,20feb2020,21,9,0,,,8,0
United Kingdom,21feb2020,22,9,0,,,8,0
United Kingdom,22feb2020,23,9,0,,,8,0
United Kingdom,23feb2020,24,9,0,,,8,0
United Kingdom,24feb2020,25,13,4,,,8,0
United Kingdom,25feb2020,26,13,0,,,8,0
United Kingdom,26feb2020,27,13,0,,,8,0
United Kingdom,27feb2020,28,15,2,,,8,0
United Kingdom,28feb2020,29,20,5,,,8,0
United Kingdom,29feb2020,30,23,3,,,8,0
United Kingdom,01mar2020,31,36,13,,,8,0
United Kingdom,02mar2020,32,40,4,,,8,0
United Kingdom,03mar2020,33,51,11,,,8,0
United Kingdom,04mar2020,34,86,35,,,8,0
United Kingdom,05mar2020,35,116,30,1,,8,0
United Kingdom,06mar2020,36,164,48,2,1,8,0
United Kingdom,07mar2020,37,207,43,2,0,18,10
United Kingdom,08mar2020,38,274,67,3,1,18,0
United Kingdom,09mar2020,39,322,48,4,1,18,0
United Kingdom,10mar2020,40,384,62,6,2,19,1
United Kingdom,11mar2020,41,459,75,8,2,19,0
United Kingdom,12mar2020,42,459,0,8,0,19,0
United Kingdom,13mar2020,43,802,343,8,0,19,0
United Kingdom,14mar2020,44,1144,342,21,13,19,0
United Kingdom,15mar2020,45,1145,1,21,0,19,0
United Kingdom,16mar2020,46,1551,406,56,35,21,2
United Kingdom,17mar2020,47,1960,409,56,0,53,32
United Kingdom,18mar2020,48,2642,682,72,16,67,14
United Kingdom,19mar2020,49,2716,74,138,66,67,0
United Kingdom,20mar2020,50,4014,1298,178,40,67,0
United Kingdom,21mar2020,51,5067,1053,234,56,67,0
United Kingdom,22mar2020,52,5745,678,282,48,67,0
United Kingdom,23mar2020,53,6726,981,336,54,67,0
United Kingdom,24mar2020,54,8164,1438,423,87,140,73
United Kingdom,25mar2020,55,9640,1476,466,43,140,0
United Kingdom,26mar2020,56,11812,2172,580,114,150,10
United Kingdom,27mar2020,57,14745,2933,761,181,151,1
United Kingdom,28mar2020,58,17312,2567,1021,260,151,0
United Kingdom,29mar2020,59,19780,2468,1231,210,151,0
United Kingdom,30mar2020,60,22453,2673,1411,180,171,20
United Kingdom,31mar2020,61,25481,3028,1793,382,179,8
United Kingdom,01apr2020,62,29865,4384,2357,564,179,0
United Kingdom,02apr2020,63,34173,4308,2926,569,192,13
United Kingdom,03apr2020,64,38689,4516,3611,685,208,16
United Kingdom,04apr2020,65,42477,3788,4320,709,215,7
United Kingdom,05apr2020,66,48436,5959,4943,623,229,14
United Kingdom,06apr2020,67,52279,3843,5385,442,287,58
United Kingdom,07apr2020,68,55949,3670,6171,786,325,38
United Kingdom,08apr2020,69,61474,5525,7111,940,345,20
United Kingdom,09apr2020,70,65872,4398,7993,882,359,14
United Kingdom,10apr2020,71,74605,8733,8974,981,588,229
United Kingdom,11apr2020,72,79874,5269,9892,918,622,34
United Kingdom,12apr2020,73,85206,5332,10629,737,626,4
United Kingdom,13apr2020,74,89570,4364,11347,718,304,-322
Uruguay,14mar2020,1,4,,,,,
Uruguay,15mar2020,2,4,0,,,,
Uruguay,16mar2020,3,8,4,,,,
Uruguay,17mar2020,4,29,21,,,,
Uruguay,18mar2020,5,50,21,,,,
Uruguay,19mar2020,6,79,29,,,,
Uruguay,20mar2020,7,94,15,,,,
Uruguay,21mar2020,8,110,16,,,,
Uruguay,22mar2020,9,158,48,,,,
Uruguay,23mar2020,10,162,4,,,,
Uruguay,24mar2020,11,162,0,,,,
Uruguay,25mar2020,12,189,27,,,,
Uruguay,26mar2020,13,217,28,,,,
Uruguay,27mar2020,14,238,21,,,,
Uruguay,28mar2020,15,274,36,,,,
Uruguay,29mar2020,16,304,30,1,,,
Uruguay,30mar2020,17,310,6,1,0,,
Uruguay,31mar2020,18,338,28,1,0,41,
Uruguay,01apr2020,19,338,0,2,1,41,0
Uruguay,02apr2020,20,350,12,4,2,62,21
Uruguay,03apr2020,21,369,19,4,0,68,6
Uruguay,04apr2020,22,400,31,5,1,93,25
Uruguay,05apr2020,23,400,0,5,0,93,0
Uruguay,06apr2020,24,406,6,6,1,104,11
Uruguay,07apr2020,25,424,18,7,1,150,46
Uruguay,08apr2020,26,424,0,7,0,150,0
Uruguay,09apr2020,27,456,32,7,0,192,42
Uruguay,10apr2020,28,473,17,7,0,206,14
Uruguay,11apr2020,29,494,21,7,0,214,8
Uruguay,12apr2020,30,480,-14,7,0,231,17
Uruguay,13apr2020,31,480,0,8,1,231,0
Uzbekistan,15mar2020,1,1,,,,,
Uzbekistan,16mar2020,2,6,5,,,,
Uzbekistan,17mar2020,3,10,4,,,,
Uzbekistan,18mar2020,4,15,5,,,,
Uzbekistan,19mar2020,5,23,8,,,,
Uzbekistan,20mar2020,6,33,10,,,,
Uzbekistan,21mar2020,7,43,10,,,,
Uzbekistan,22mar2020,8,43,0,,,,
Uzbekistan,23mar2020,9,46,3,,,,
Uzbekistan,24mar2020,10,50,4,,,,
Uzbekistan,25mar2020,11,60,10,,,,
Uzbekistan,26mar2020,12,75,15,,,,
Uzbekistan,27mar2020,13,88,13,1,,5,
Uzbekistan,28mar2020,14,104,16,2,1,5,0
Uzbekistan,29mar2020,15,144,40,2,0,7,2
Uzbekistan,30mar2020,16,149,5,2,0,7,0
Uzbekistan,31mar2020,17,172,23,2,0,7,0
Uzbekistan,01apr2020,18,181,9,2,0,12,5
Uzbekistan,02apr2020,19,205,24,2,0,25,13
Uzbekistan,03apr2020,20,227,22,2,0,25,0
Uzbekistan,04apr2020,21,266,39,2,0,25,0
Uzbekistan,05apr2020,22,342,76,2,0,30,5
Uzbekistan,06apr2020,23,457,115,2,0,30,0
Uzbekistan,07apr2020,24,520,63,2,0,30,0
Uzbekistan,08apr2020,25,545,25,3,1,30,0
Uzbekistan,09apr2020,26,582,37,3,0,38,8
Uzbekistan,10apr2020,27,624,42,3,0,42,4
Uzbekistan,11apr2020,28,767,143,4,1,42,0
Uzbekistan,12apr2020,29,865,98,4,0,66,24
Uzbekistan,13apr2020,30,998,133,4,0,85,19
Venezuela,14mar2020,1,2,,,,,
Venezuela,15mar2020,2,10,8,,,,
Venezuela,16mar2020,3,17,7,,,,
Venezuela,17mar2020,4,33,16,,,,
Venezuela,18mar2020,5,36,3,,,,
Venezuela,19mar2020,6,42,6,,,,
Venezuela,20mar2020,7,42,0,,,,
Venezuela,21mar2020,8,70,28,,,,
Venezuela,22mar2020,9,70,0,,,15,
Venezuela,23mar2020,10,77,7,,,15,0
Venezuela,24mar2020,11,84,7,,,15,0
